tconst	averageRating	numVotes
tt0003215	6.1	10
tt0003226	4.7	9
tt0003235	5.5	14
tt0003238	5.5	104
tt0003241	4.6	8
tt0003242	8.1	10
tt0003249	6.9	10
tt0003265	4.7	55
tt0003278	7.1	9
tt0003288	5.8	13
tt0003301	5.8	29
tt0003309	5.1	18
tt0003310	5.6	32
tt0003311	6.3	297
tt0003316	6.9	9
tt0003317	7.3	13
tt0003323	6.5	20
tt0003330	6.3	80
tt0003337	5.7	28
tt0003345	5.9	14
tt0003355	4.8	8
tt0003360	5.4	82
tt0003362	5.2	10
tt0003365	4.7	7
tt0003379	3.8	8
tt0003386	7.7	10
tt0003399	5.0	226
tt0003401	5.3	6
tt0003410	5.8	5
tt0003417	5.0	25
tt0003419	6.5	1605
tt0003424	7.3	1090
tt0003427	5.9	23
tt0003436	5.6	58
tt0003438	5.8	19
tt0003441	6.0	10
tt0003442	5.2	8
tt0003451	4.5	6
tt0003454	5.1	7
tt0003460	6.7	47
tt0003468	4.2	22
tt0003471	6.1	518
tt0003484	6.0	5
tt0003489	6.2	453
tt0003497	5.8	8
tt0003499	7.1	16
tt0003500	6.8	6
tt0003502	5.6	17
tt0003508	5.9	7
tt0003512	5.2	106
tt0003516	5.2	32
tt0003526	6.0	24
tt0003536	4.7	7
tt0003540	5.5	22
tt0003545	5.3	12
tt0003565	6.4	16
tt0003578	5.9	8
tt0003584	6.9	12
tt0003585	7.0	10
tt0003587	5.7	18
tt0003588	5.4	7
tt0003589	6.8	8
tt0003591	6.4	9
tt0003595	4.1	10
tt0003596	6.2	41
tt0003598	5.0	7
tt0003599	7.0	6
tt0003600	6.4	10
tt0003609	5.3	7
tt0003615	5.9	102
tt0003617	3.1	11
tt0003618	6.9	19
tt0003625	5.6	14
tt0003630	5.4	16
tt0003632	6.6	7
tt0003637	6.5	352
tt0003638	7.0	7
tt0003643	6.5	1031
tt0003657	6.6	118
tt0003662	6.2	683
tt0003665	6.3	47
tt0003668	5.7	11
tt0003670	6.6	20
tt0003675	6.9	9
tt0003679	5.5	1275
tt0003692	6.8	9
tt0003698	6.8	26
tt0003699	4.7	21
tt0003724	6.5	12
tt0003731	4.8	10
tt0003733	4.8	871
tt0003734	5.3	196
tt0003735	5.7	19
tt0003740	7.1	2799
tt0003743	5.6	23
tt0003750	5.1	8
tt0003751	5.8	35
tt0003758	5.8	1062
tt0003760	5.7	729
tt0003772	6.1	902
tt0003777	4.9	12
tt0003803	6.8	25
tt0003805	5.5	1038
tt0003813	4.9	71
tt0003816	5.2	8
tt0003819	7.3	16
tt0003823	7.1	34
tt0003828	5.7	17
tt0003838	6.1	17
tt0003839	6.6	273
tt0003854	3.7	18
tt0003855	6.4	67
tt0003860	5.1	68
tt0003863	6.0	802
tt0003869	5.1	8
tt0003876	6.1	31
tt0003883	7.6	274
tt0003884	6.8	69
tt0003886	6.6	8
tt0003890	5.9	15
tt0003897	6.5	39
tt0003923	5.2	818
tt0003930	7.0	1099
tt0003934	5.5	749
tt0003943	4.8	30
tt0003948	4.5	15
tt0003949	5.3	144
tt0003952	6.9	877
tt0003960	5.6	18
tt0003961	5.7	1233
tt0003965	7.0	13
tt0003969	5.4	173
tt0003972	4.5	6
tt0003973	5.9	179
tt0003978	4.3	6
tt0003980	5.6	7
tt0003982	5.0	6
tt0003996	6.7	10
tt0003998	5.8	25
tt0004002	6.3	20
tt0004007	5.7	634
tt0004008	7.2	2691
tt0004011	5.6	676
tt0004013	4.8	16
tt0004016	4.6	5
tt0004022	6.5	33
tt0004026	6.8	993
tt0004027	5.9	10
tt0004028	4.1	17
tt0004030	8.7	10
tt0004039	5.5	100
tt0004052	6.9	74
tt0004057	6.3	7
tt0004060	5.5	92
tt0004064	5.7	12
tt0004065	5.4	32
tt0004066	7.0	444
tt0004074	5.8	190
tt0004091	5.1	864
tt0004099	5.2	392
tt0004100	6.0	765
tt0004101	6.0	990
tt0004102	5.4	674
tt0004108	6.3	632
tt0004121	5.1	50
tt0004125	3.6	5
tt0004134	6.6	421
tt0004146	7.6	10
tt0004150	5.9	370
tt0004154	5.5	6
tt0004164	2.8	19
tt0004167	6.6	7
tt0004168	5.0	9
tt0004179	5.1	18
tt0004181	6.2	1183
tt0004182	7.0	43
tt0004189	5.8	2423
tt0004193	4.6	28
tt0004194	5.8	1013
tt0004196	5.6	31
tt0004199	4.7	15
tt0004205	6.7	6
tt0004207	5.2	10
tt0004209	6.6	37
tt0004210	5.8	1160
tt0004212	5.5	181
tt0004223	6.6	36
tt0004229	8.2	5
tt0004235	5.2	8
tt0004238	6.0	8
tt0004243	4.5	33
tt0004248	5.8	6
tt0004249	4.9	7
tt0004253	6.4	9
tt0004260	7.9	7
tt0004268	4.6	12
tt0004272	5.9	8
tt0004277	5.7	694
tt0004279	5.6	260
tt0004280	5.5	760
tt0004282	5.7	994
tt0004284	5.6	1223
tt0004286	5.2	252
tt0004288	5.5	1617
tt0004295	7.8	23
tt0004307	6.0	6
tt0004311	6.0	1080
tt0004313	4.9	11
tt0004316	5.9	22
tt0004319	4.6	10
tt0004323	6.6	5
tt0004325	5.6	12
tt0004328	5.4	14
tt0004336	5.5	21
tt0004363	6.7	7
tt0004367	6.0	9
tt0004369	6.1	16
tt0004371	6.8	9
tt0004374	4.2	8
tt0004381	1.9	10
tt0004384	4.4	9
tt0004387	5.7	16
tt0004390	6.1	70
tt0004391	6.0	23
tt0004393	6.7	85
tt0004395	6.1	775
tt0004398	1.5	8
tt0004399	6.4	14
tt0004403	6.9	12
tt0004408	5.4	83
tt0004413	6.4	227
tt0004415	5.4	10
tt0004426	6.1	8
tt0004442	4.6	32
tt0004457	5.5	346
tt0004465	6.4	914
tt0004475	5.0	16
tt0004499	5.8	623
tt0004518	5.1	850
tt0004525	5.9	28
tt0004536	5.4	19
tt0004537	5.4	15
tt0004545	3.1	19
tt0004546	6.3	1291
tt0004555	6.1	32
tt0004558	5.1	10
tt0004562	5.7	15
tt0004571	6.0	16
tt0004573	5.9	9
tt0004593	6.4	27
tt0004600	6.8	31
tt0004630	6.6	41
tt0004635	5.8	794
tt0004637	5.4	702
tt0004643	4.7	6
tt0004646	5.8	8
tt0004651	5.3	6
tt0004662	6.4	17
tt0004670	5.3	994
tt0004674	7.0	32
tt0004681	6.3	151
tt0004691	4.5	23
tt0004693	5.5	821
tt0004707	6.3	3138
tt0004712	6.3	153
tt0004727	1.6	10
tt0004728	3.4	12
tt0004730	8.0	161
tt0004736	5.8	971
tt0004740	5.8	10
tt0004743	5.5	90
tt0004757	6.9	7
tt0004766	5.6	158
tt0004792	6.3	9
tt0004821	8.7	6
tt0004825	6.6	207
tt0004836	5.0	57
tt0004837	6.7	14
tt0004838	5.7	126
tt0004846	5.2	19
tt0004847	4.6	14
tt0004849	6.6	23
tt0004853	7.6	12
tt0004866	3.9	7
tt0004869	4.7	16
tt0004870	5.1	58
tt0004872	6.7	192
tt0004873	6.2	346
tt0004887	5.0	22
tt0004888	5.0	32
tt0004889	5.7	23
tt0004891	6.0	7
tt0004897	4.2	6
tt0004905	5.8	25
tt0004907	7.4	21
tt0004908	5.5	14
tt0004913	5.3	6
tt0004936	6.7	1575
tt0004942	4.3	7
tt0004961	6.3	9
tt0004968	4.6	14
tt0004971	5.4	102
tt0004972	6.4	20631
tt0004974	3.2	8
tt0005003	6.0	6
tt0005005	6.2	15
tt0005026	5.6	31
tt0005034	6.0	8
tt0005040	6.8	8
tt0005041	6.8	44
tt0005044	5.8	1383
tt0005047	5.3	36
tt0005049	6.4	5
tt0005050	5.3	7
tt0005053	6.5	15
tt0005054	6.5	20
tt0005059	6.5	68
tt0005060	6.4	846
tt0005061	5.0	15
tt0005062	4.8	9
tt0005068	5.2	27
tt0005074	6.8	1860
tt0005076	6.7	39
tt0005077	6.0	1269
tt0005078	6.6	2181
tt0005084	6.6	66
tt0005087	4.0	9
tt0005098	3.9	7
tt0005108	4.9	16
tt0005114	5.1	64
tt0005124	6.0	6
tt0005147	5.3	99
tt0005149	6.1	214
tt0005160	5.0	7
tt0005161	6.0	11
tt0005163	6.7	12
tt0005172	6.2	12
tt0005179	5.8	20
tt0005180	7.3	15
tt0005190	7.4	10
tt0005192	6.0	7
tt0005193	7.1	7
tt0005195	5.1	10
tt0005196	7.4	30
tt0005198	6.1	250
tt0005199	5.5	78
tt0005200	6.6	25
tt0005204	6.0	87
tt0005205	5.2	100
tt0005208	7.0	8
tt0005209	5.7	9
tt0005211	3.8	6
tt0005214	5.1	18
tt0005220	5.6	119
tt0005228	5.7	10
tt0005231	2.9	17
tt0005235	4.6	5
tt0005246	6.2	81
tt0005250	6.7	6
tt0005302	6.6	28
tt0005309	5.7	166
tt0005310	5.7	217
tt0005312	5.6	140
tt0005313	6.0	212
tt0005314	5.7	229
tt0005315	6.1	175
tt0005316	6.0	65
tt0005317	6.2	308
tt0005336	5.3	288
tt0005339	5.8	721
tt0005352	5.7	7
tt0005353	7.3	24
tt0005354	5.7	142
tt0005363	6.9	9
tt0005368	5.3	9
tt0005377	6.3	10
tt0005381	5.3	18
tt0005384	7.1	19
tt0005393	5.4	23
tt0005402	6.5	168
tt0005411	2.0	9
tt0005414	6.8	203
tt0005419	7.2	6
tt0005431	6.0	9
tt0005435	4.2	8
tt0005436	5.2	100
tt0005437	4.9	32
tt0005443	5.0	51
tt0005444	5.2	88
tt0005446	6.6	19
tt0005458	7.7	9
tt0005460	5.3	40
tt0005475	4.7	65
tt0005481	5.8	8
tt0005482	4.9	8
tt0005488	5.2	6
tt0005489	6.2	1453
tt0005490	6.3	6
tt0005496	7.2	6
tt0005502	6.2	9
tt0005513	3.8	16
tt0005514	3.6	16
tt0005522	6.0	21
tt0005529	6.9	236
tt0005535	7.2	23
tt0005542	5.7	1267
tt0005545	7.9	10
tt0005551	7.1	18
tt0005553	4.1	9
tt0005556	6.1	10
tt0005557	6.6	263
tt0005561	7.7	6
tt0005562	4.0	13
tt0005566	6.1	7
tt0005571	6.0	1008
tt0005574	6.8	16
tt0005579	6.0	14
tt0005582	5.5	8
tt0005586	6.5	21
tt0005589	6.2	15
tt0005590	6.3	51
tt0005592	6.6	7
tt0005600	5.6	38
tt0005604	5.4	10
tt0005613	6.2	8
tt0005615	6.8	23
tt0005621	7.1	36
tt0005622	6.8	130
tt0005644	7.0	8
tt0005654	5.1	117
tt0005656	5.6	31
tt0005660	5.2	100
tt0005661	6.0	92
tt0005663	6.2	6
tt0005667	1.0	8
tt0005674	5.2	18
tt0005675	5.6	81
tt0005676	6.0	193
tt0005677	5.9	191
tt0005678	5.9	205
tt0005679	5.3	167
tt0005680	6.1	85
tt0005682	5.5	49
tt0005683	6.1	31
tt0005700	5.9	15
tt0005703	5.3	61
tt0005719	5.7	120
tt0005731	6.0	28
tt0005733	6.2	6
tt0005739	6.7	13
tt0005746	5.0	7
tt0005753	5.2	83
tt0005756	7.6	9
tt0005758	7.8	12
tt0005771	6.5	10
tt0005772	5.3	7
tt0005774	5.4	9
tt0005780	7.0	7
tt0005802	1.8	9
tt0005808	5.2	16
tt0005809	6.1	300
tt0005810	6.0	1370
tt0005811	5.2	5
tt0005812	6.5	1476
tt0005823	6.8	20
tt0005831	7.4	5
tt0005832	5.8	38
tt0005838	4.2	25
tt0005845	5.9	20
tt0005864	5.7	156
tt0005871	7.0	8
tt0005875	5.6	34
tt0005878	4.8	6
tt0005879	7.3	9
tt0005891	5.0	83
tt0005901	5.1	7
tt0005905	6.8	12
tt0005910	5.6	879
tt0005915	6.3	36
tt0005916	7.0	741
tt0005928	5.2	18
tt0005930	5.3	9
tt0005931	6.8	19
tt0005939	5.1	16
tt0005945	8.0	19
tt0005951	6.9	514
tt0005955	5.4	72
tt0005956	8.5	6
tt0005960	6.9	1035
tt0005962	6.2	28
tt0005974	6.9	12
tt0005978	4.7	12
tt0005984	6.9	10
tt0005987	6.8	6
tt0005992	6.0	19
tt0005994	7.4	7
tt0005997	5.6	10
tt0005998	4.9	11
tt0005999	4.6	13
tt0006007	7.0	8
tt0006008	6.6	17
tt0006026	5.3	46
tt0006032	6.3	1189
tt0006041	5.8	5
tt0006062	5.2	16
tt0006063	4.2	10
tt0006079	6.0	6
tt0006088	5.7	6
tt0006101	7.5	10
tt0006102	5.3	45
tt0006115	5.3	134
tt0006119	7.1	9
tt0006134	5.4	13
tt0006140	5.8	6
tt0006144	2.5	13
tt0006145	5.5	172
tt0006150	4.9	25
tt0006157	3.9	14
tt0006158	6.4	5
tt0006160	8.5	21
tt0006177	7.0	2685
tt0006182	6.2	75
tt0006201	2.4	14
tt0006202	5.0	8
tt0006204	6.2	6
tt0006206	7.3	3888
tt0006210	5.9	8
tt0006213	3.0	15
tt0006215	5.2	37
tt0006234	7.5	6
tt0006238	7.0	23
tt0006241	7.2	13
tt0006243	5.3	10
tt0006258	5.7	27
tt0006262	5.8	64
tt0006276	7.0	14
tt0006279	1.0	8
tt0006280	1.1	9
tt0006283	6.8	15
tt0006291	7.8	12
tt0006293	5.5	21
tt0006296	5.5	121
tt0006299	7.3	9
tt0006309	6.5	1428
tt0006313	6.3	1304
tt0006318	5.3	11
tt0006327	6.0	141
tt0006331	5.9	7
tt0006333	6.2	1423
tt0006339	4.7	15
tt0006343	5.2	8
tt0006349	5.9	209
tt0006350	5.2	8
tt0006354	5.2	29
tt0006357	6.3	58
tt0006358	7.0	11
tt0006359	6.1	64
tt0006363	6.5	8
tt0006373	6.5	11
tt0006375	6.8	12
tt0006385	6.7	10
tt0006386	6.5	28
tt0006397	5.6	34
tt0006399	5.7	42
tt0006402	6.0	6
tt0006405	6.8	333
tt0006409	7.9	48
tt0006413	5.6	7
tt0006414	7.0	2159
tt0006419	5.1	7
tt0006426	5.2	12
tt0006436	5.8	10
tt0006437	6.1	9
tt0006444	5.5	41
tt0006446	5.3	38
tt0006449	5.5	100
tt0006451	5.8	43
tt0006453	4.6	16
tt0006454	6.2	15
tt0006455	5.6	39
tt0006456	6.9	15
tt0006457	5.5	20
tt0006481	6.2	47
tt0006482	6.6	62
tt0006489	5.4	16
tt0006494	6.2	130
tt0006505	7.0	9
tt0006508	7.2	37
tt0006509	4.6	552
tt0006511	6.0	41
tt0006517	6.0	253
tt0006547	7.9	66
tt0006548	6.7	1766
tt0006552	5.0	5
tt0006562	6.0	136
tt0006564	5.6	51
tt0006568	7.1	28
tt0006570	5.9	7
tt0006580	5.0	8
tt0006588	6.2	6
tt0006589	6.7	104
tt0006592	6.0	51
tt0006593	5.0	56
tt0006598	6.0	7
tt0006600	4.4	15
tt0006601	4.6	7
tt0006603	6.0	5
tt0006614	6.4	60
tt0006617	6.2	184
tt0006621	5.9	15
tt0006623	5.2	6
tt0006631	6.2	12
tt0006636	4.4	5
tt0006637	6.6	9
tt0006641	4.0	7
tt0006645	5.1	15
tt0006653	6.6	10
tt0006664	5.1	31
tt0006666	6.5	21
tt0006668	6.7	352
tt0006673	4.4	14
tt0006679	4.9	9
tt0006684	6.6	2064
tt0006688	6.3	129
tt0006689	6.7	1904
tt0006692	4.8	9
tt0006699	5.7	10
tt0006703	6.0	42
tt0006706	6.2	15
tt0006713	6.1	16
tt0006726	6.3	16
tt0006731	5.3	600
tt0006736	6.6	113
tt0006745	5.7	467
tt0006751	6.3	33
tt0006753	6.6	124
tt0006761	6.2	37
tt0006764	6.3	217
tt0006766	6.6	7
tt0006770	5.9	7
tt0006773	6.1	22
tt0006780	6.8	781
tt0006782	4.6	81
tt0006796	5.9	13
tt0006801	5.5	136
tt0006803	6.7	6
tt0006809	6.0	109
tt0006813	7.0	25
tt0006819	6.4	30
tt0006820	6.1	67
tt0006826	5.6	823
tt0006829	4.7	7
tt0006831	5.9	9
tt0006835	3.9	19
tt0006836	2.1	10
tt0006843	3.8	5
tt0006846	6.0	12
tt0006847	6.1	7
tt0006861	6.2	41
tt0006863	6.0	7
tt0006864	7.8	12969
tt0006867	6.3	20
tt0006874	7.0	8
tt0006886	7.4	805
tt0006893	4.3	15
tt0006895	5.7	60
tt0006902	5.8	35
tt0006913	6.1	12
tt0006914	6.0	20
tt0006917	3.7	12
tt0006932	6.7	24
tt0006942	7.0	12
tt0006943	5.9	18
tt0006952	4.5	19
tt0006963	4.0	41
tt0006978	5.2	230
tt0006991	4.0	14
tt0006995	6.3	14
tt0006997	6.3	46
tt0007003	5.4	68
tt0007005	5.6	15
tt0007009	4.6	7
tt0007012	5.3	15
tt0007023	4.8	12
tt0007031	6.5	53
tt0007034	7.8	10
tt0007038	6.8	9
tt0007042	4.2	5
tt0007047	6.0	557
tt0007049	6.7	43
tt0007061	4.6	7
tt0007070	4.8	6
tt0007098	6.1	79
tt0007100	7.0	20
tt0007107	5.6	8
tt0007108	6.9	767
tt0007110	6.8	12
tt0007111	5.7	7
tt0007116	6.3	11
tt0007117	5.1	9
tt0007118	6.9	26
tt0007120	7.0	14
tt0007136	6.1	49
tt0007142	6.6	16
tt0007145	7.1	2622
tt0007146	6.0	8
tt0007151	7.8	34
tt0007160	7.4	8
tt0007162	7.1	2756
tt0007167	5.0	13
tt0007177	4.5	90
tt0007183	7.1	563
tt0007184	5.6	8
tt0007188	6.0	13
tt0007194	6.5	1376
tt0007197	3.8	8
tt0007201	6.5	10
tt0007202	6.4	47
tt0007208	5.2	56
tt0007220	6.0	7
tt0007240	6.5	33
tt0007246	3.7	6
tt0007248	6.7	7
tt0007250	6.3	6
tt0007254	9.0	8
tt0007255	4.8	9
tt0007257	4.8	549
tt0007260	6.5	125
tt0007263	6.1	16
tt0007264	7.1	2932
tt0007272	6.6	11
tt0007278	6.3	11
tt0007279	5.3	24
tt0007297	6.7	12
tt0007308	4.9	10
tt0007309	5.6	157
tt0007313	5.7	9
tt0007317	5.3	6
tt0007338	6.5	282
tt0007340	6.6	165
tt0007353	6.2	11
tt0007361	6.3	329
tt0007367	5.3	497
tt0007368	6.5	67
tt0007375	2.8	13
tt0007380	8.0	6
tt0007407	6.9	8
tt0007410	5.0	8
tt0007413	5.7	83
tt0007422	6.0	19
tt0007433	6.8	448
tt0007439	5.5	118
tt0007453	6.9	19
tt0007454	5.8	25
tt0007459	6.6	84
tt0007462	6.7	13
tt0007464	5.8	9
tt0007473	7.0	13
tt0007476	5.2	841
tt0007491	5.8	10
tt0007498	6.4	10
tt0007499	3.0	7
tt0007506	5.0	6
tt0007507	6.9	2301
tt0007514	6.7	11
tt0007516	4.7	6
tt0007522	6.1	82
tt0007530	6.7	141
tt0007539	6.7	9
tt0007558	6.4	534
tt0007567	5.3	146
tt0007590	6.2	38
tt0007610	5.9	224
tt0007613	7.4	3219
tt0007614	6.6	10
tt0007617	5.7	74
tt0007618	6.6	11
tt0007620	5.5	24
tt0007624	5.6	120
tt0007626	4.5	8
tt0007646	6.9	33
tt0007647	6.5	6
tt0007669	6.4	12
tt0007673	5.3	10
tt0007678	6.7	7
tt0007679	5.1	8
tt0007684	6.0	7
tt0007686	6.6	127
tt0007698	4.9	39
tt0007699	5.4	14
tt0007702	6.9	21
tt0007709	5.4	100
tt0007711	8.1	32
tt0007715	5.6	38
tt0007718	6.0	35
tt0007720	6.0	124
tt0007725	3.9	10
tt0007726	5.7	15
tt0007728	5.7	37
tt0007730	6.0	39
tt0007755	6.1	424
tt0007761	6.2	1221
tt0007762	4.6	5
tt0007764	6.0	220
tt0007765	4.9	12
tt0007774	5.6	7
tt0007778	6.7	9
tt0007791	4.6	18
tt0007794	5.3	7
tt0007795	7.1	29
tt0007801	6.6	288
tt0007802	5.9	145
tt0007809	4.3	20
tt0007811	6.7	11
tt0007812	5.5	17
tt0007814	6.4	7
tt0007819	6.3	1356
tt0007825	6.6	34
tt0007832	7.2	2854
tt0007834	6.7	6
tt0007854	6.2	10
tt0007865	7.3	6
tt0007867	6.9	12
tt0007873	6.5	30
tt0007880	7.5	4366
tt0007903	6.9	8
tt0007910	7.1	39
tt0007927	6.6	14
tt0007931	7.1	19
tt0007933	5.7	6
tt0007942	5.0	23
tt0007952	7.0	7
tt0007956	6.1	59
tt0007958	6.1	15
tt0007963	6.9	7
tt0007983	6.3	109
tt0007984	4.8	13
tt0007986	5.9	11
tt0007992	6.8	38
tt0007998	6.8	16
tt0008004	6.3	6
tt0008010	5.9	8
tt0008011	6.2	118
tt0008022	5.0	9
tt0008024	6.8	21
tt0008029	5.9	15
tt0008031	5.2	9
tt0008036	6.3	7
tt0008039	4.9	13
tt0008041	6.6	13
tt0008047	4.2	6
tt0008060	5.4	62
tt0008072	5.7	14
tt0008075	6.3	19
tt0008086	5.8	59
tt0008091	6.0	7
tt0008099	5.9	84
tt0008100	6.6	539
tt0008112	6.0	800
tt0008122	6.7	32
tt0008130	6.0	5
tt0008133	7.7	6690
tt0008134	6.7	9
tt0008144	4.2	13
tt0008150	6.5	466
tt0008151	4.2	6
tt0008159	6.9	26
tt0008161	6.2	47
tt0008163	4.0	13
tt0008164	4.3	14
tt0008175	6.0	7
tt0008176	6.9	17
tt0008177	6.8	9
tt0008179	6.0	5
tt0008188	5.8	574
tt0008195	4.0	7
tt0008196	5.8	617
tt0008207	5.3	7
tt0008212	5.9	64
tt0008217	6.4	9
tt0008232	6.3	9
tt0008234	5.1	10
tt0008241	5.6	8
tt0008252	6.5	73
tt0008259	6.7	36
tt0008260	5.0	7
tt0008266	6.0	8
tt0008271	4.3	26
tt0008279	6.4	96
tt0008281	8.3	15
tt0008285	6.1	8
tt0008305	5.5	17
tt0008309	6.7	246
tt0008319	6.1	68
tt0008329	5.7	67
tt0008331	4.8	54
tt0008338	4.6	33
tt0008348	4.9	8
tt0008353	6.0	9
tt0008355	6.1	20
tt0008359	6.0	20
tt0008361	4.8	9
tt0008362	7.1	50
tt0008371	6.6	22
tt0008372	6.7	23
tt0008374	6.5	22
tt0008377	5.9	717
tt0008381	9.0	85
tt0008387	1.0	7
tt0008389	5.6	25
tt0008394	6.7	6
tt0008395	7.2	417
tt0008401	5.5	81
tt0008402	5.0	7
tt0008411	6.0	18
tt0008416	6.1	7
tt0008426	7.8	6
tt0008431	6.1	8
tt0008442	7.5	33
tt0008443	6.7	1217
tt0008458	6.6	76
tt0008476	5.7	12
tt0008489	6.4	114
tt0008491	5.1	9
tt0008493	4.8	28
tt0008496	5.7	6
tt0008498	6.4	68
tt0008499	6.2	738
tt0008500	6.2	165
tt0008502	1.9	8
tt0008519	5.7	708
tt0008523	5.6	1007
tt0008526	8.7	77
tt0008528	8.1	10
tt0008535	6.3	6
tt0008536	7.0	133
tt0008539	5.9	8
tt0008541	5.5	68
tt0008543	6.7	11
tt0008544	7.0	14
tt0008547	4.8	18
tt0008549	6.1	8
tt0008550	6.3	84
tt0008551	5.0	31
tt0008558	5.1	13
tt0008560	5.4	5
tt0008561	6.3	71
tt0008562	4.3	9
tt0008565	6.3	9
tt0008571	6.7	54
tt0008579	6.0	8
tt0008599	6.1	7
tt0008605	4.8	16
tt0008608	6.9	27
tt0008614	7.9	7
tt0008620	5.0	5
tt0008623	7.0	12
tt0008628	5.7	29
tt0008634	6.2	330
tt0008636	4.6	9
tt0008638	3.3	10
tt0008639	5.9	116
tt0008650	4.8	6
tt0008651	4.5	13
tt0008652	6.3	97
tt0008657	6.2	19
tt0008658	5.0	13
tt0008662	5.3	27
tt0008663	7.4	1358
tt0008670	5.5	59
tt0008672	6.2	170
tt0008679	4.8	478
tt0008687	6.2	129
tt0008688	7.7	117
tt0008690	5.6	29
tt0008692	5.7	21
tt0008696	6.9	13
tt0008698	6.0	8
tt0008706	6.0	9
tt0008710	6.7	133
tt0008720	5.6	7
tt0008723	6.7	47
tt0008725	6.0	32
tt0008730	6.4	24
tt0008735	6.1	23
tt0008742	7.0	10
tt0008745	4.6	14
tt0008753	6.8	8
tt0008759	5.6	9
tt0008761	3.2	14
tt0008764	6.0	26
tt0008775	6.5	531
tt0008784	6.0	8
tt0008786	6.6	51
tt0008787	6.2	8
tt0008797	6.3	9
tt0008800	6.9	80
tt0008804	4.7	15
tt0008806	4.9	12
tt0008807	6.8	75
tt0008808	5.3	6
tt0008810	5.2	18
tt0008811	5.0	149
tt0008817	1.3	9
tt0008821	2.6	7
tt0008822	6.1	61
tt0008825	5.3	13
tt0008826	5.6	32
tt0008827	5.9	727
tt0008832	5.6	7
tt0008836	5.2	17
tt0008843	6.0	112
tt0008844	6.2	262
tt0008848	4.6	37
tt0008854	5.5	525
tt0008855	5.9	9
tt0008860	4.2	17
tt0008865	6.9	8
tt0008866	5.2	26
tt0008874	6.7	987
tt0008876	8.5	24
tt0008879	7.3	1392
tt0008882	7.1	14
tt0008884	6.5	121
tt0008891	7.0	732
tt0008892	5.9	62
tt0008895	5.4	31
tt0008899	6.5	42
tt0008901	5.7	35
tt0008902	6.5	10
tt0008905	4.5	6
tt0008906	4.2	6
tt0008907	5.5	852
tt0008918	6.3	21
tt0008919	6.2	11
tt0008930	6.2	78
tt0008933	6.8	12
tt0008939	8.4	31
tt0008947	2.1	10
tt0008950	6.1	245
tt0008951	5.3	9
tt0008952	7.1	15
tt0008955	9.0	90
tt0008957	4.8	13
tt0008961	6.0	151
tt0008972	6.7	16
tt0008975	6.6	1194
tt0008978	4.8	49
tt0008979	7.0	12
tt0008983	4.6	13
tt0008984	7.1	30
tt0008990	6.9	9
tt0008998	7.4	10
tt0009001	6.4	5
tt0009014	5.9	115
tt0009015	5.2	57
tt0009017	6.5	8
tt0009018	7.8	6529
tt0009020	7.3	9
tt0009026	6.4	72
tt0009045	5.4	70
tt0009046	5.6	9
tt0009047	6.7	30
tt0009051	6.6	11
tt0009062	6.2	490
tt0009063	6.8	6
tt0009071	5.6	53
tt0009079	7.0	18
tt0009082	6.1	15
tt0009086	5.4	268
tt0009088	6.1	94
tt0009092	6.0	6
tt0009096	5.9	22
tt0009099	6.4	114
tt0009104	7.0	32
tt0009105	6.0	206
tt0009109	6.4	71
tt0009123	6.1	878
tt0009125	4.5	17
tt0009128	6.6	11
tt0009130	7.0	46
tt0009131	2.1	9
tt0009133	6.9	57
tt0009136	6.6	10
tt0009137	7.3	14
tt0009142	6.3	38
tt0009144	5.0	29
tt0009145	5.8	53
tt0009150	6.4	864
tt0009153	6.1	80
tt0009170	5.3	7
tt0009171	6.0	108
tt0009176	7.0	6
tt0009179	5.7	23
tt0009185	5.9	9
tt0009193	5.8	12
tt0009198	6.2	6
tt0009204	7.0	9
tt0009205	7.0	13
tt0009209	6.5	12
tt0009212	5.8	8
tt0009214	5.8	54
tt0009220	6.2	8
tt0009233	5.4	10
tt0009234	5.0	5
tt0009240	5.9	15
tt0009241	5.2	585
tt0009246	5.7	227
tt0009247	4.8	13
tt0009249	4.0	9
tt0009252	6.1	20
tt0009257	6.0	8
tt0009259	4.2	6
tt0009273	6.6	41
tt0009278	7.0	8
tt0009279	5.4	11
tt0009286	3.8	9
tt0009289	7.1	7
tt0009302	6.6	10
tt0009304	5.1	10
tt0009305	6.6	10
tt0009306	6.9	38
tt0009309	6.8	21
tt0009316	6.6	143
tt0009322	4.7	15
tt0009325	5.7	14
tt0009326	6.6	106
tt0009334	6.6	8
tt0009356	5.3	602
tt0009358	6.2	8
tt0009359	5.6	13
tt0009369	5.9	1033
tt0009376	6.4	8
tt0009389	5.8	568
tt0009400	6.8	12
tt0009405	6.6	23
tt0009406	5.8	32
tt0009415	7.0	8
tt0009416	4.8	8
tt0009419	6.4	17
tt0009420	6.6	28
tt0009423	6.1	8
tt0009425	6.6	8
tt0009430	4.6	7
tt0009431	6.3	6
tt0009434	5.7	219
tt0009436	6.9	18
tt0009440	6.5	159
tt0009445	7.1	19
tt0009454	6.6	7
tt0009466	6.4	799
tt0009470	6.7	9
tt0009471	5.4	7
tt0009475	4.4	469
tt0009480	6.3	13
tt0009483	6.9	9
tt0009492	7.0	19
tt0009494	4.5	26
tt0009502	8.2	6
tt0009522	5.8	87
